source,rating,text,date,author,date_parsed
Yelp,4,"Barclays center is such a great venue! Over the past year, I've been to a concert, a liberty WNBA game, and a graduation ceremony! It's always been a great experience  Although, the food is so expensive - which is expected for stadiums, but I'm honestly always shocked at just how expensive it all is!   Ambience: it is a really fun environment for all these events!",09/24/2024 01:56:39,Dipali G.,2024-09-24 01:56:39
Yelp,5,"I went to see Usher at Barclays Center last week. Usher is an amazing singer and talented performer. His concert was everything. He performed a lot of his greatest hits and he even brought out some artists. He had Doug E. Fresh, Lil Kim and GloRilla perform. He even came down into the crowd and shared some moments with his fans. I would definitely go see Usher again. I'm glad that I was able to see him in my hometown Brooklyn, NY. Thank you Barclays for an amazing experience.",09/21/2024 14:21:03,Sherry S.,2024-09-21 14:21:03
Yelp,5,"Nice, new, modern arena. The inside is pretty dark, which is kind of cool. The paint is primarily black and dark gray. It kind of reminded me of a space ship. The inside of the arena felt a little smaller than I would have expected. However, holding 19,000 seats it's not really smaller than my home arena.   The women's bathrooms are kind of small although there did seem to be a good number of them. There were only 8 stalls in two of the bathrooms I went into. This isn't really enough for women, but they were clean and I saw people actively cleaning them.   Drinks for the concert I attended where pretty expensive, but it was to be expected. $16 for a single and $26 for a double. $18 for a premium single, $28 for a premium double. The pour was pretty heavy though.",09/11/2024 01:47:45,Stephanie S.,2024-09-11 01:47:45
Yelp,5,"You see peculiar things when you go to see the Liberty play at Barclays Center.  Men and women. Boys and girls. Old people (a number of the half-time dancers are seniors!) and young. Straight and gay. Friendly security guards. Movie stars. Sports icons. All sitting side by side.  And what are they doing? Just having a great time. Because a Liberty game is a rarity: a no judgement zone.  They held a 'Unity Night' in August, which I found odd, because every game the Liberty play in Barclays is a unity event.  No profanity. No ugly behavior. I have never seen an inebriated fan. The cursing and inappropriate behavior that has become ubiquitous at other New York professional sporting events does not occur at Liberty games. There isn't even any booing (unless a ref blows a call)!  Everyone is happy to be there, happy to be together. It's just a place to cheer and your team to victory.  And what a team! A New York team that really GETS New Yorkers. A tough team, with attitude, strength and an abundance of talent. A team consisting of players who pick one another up. A team that has yet to win a championship (but not, I am certain, for long).  And the place literally rocks. At times you would swear the building was shaking, especially when a Liberty player sinks a 3-pointer in a close game with little time remaining, then excitedly waves a victorious fist, exhorting the crowd as she runs down court.  Everyone standing and screaming deliriously at the top of their lungs in response.  That is when the arena starts spinning and the roof comes off and everyone is lifted up simultaneously, almost to the clouds.",09/10/2024 02:20:36,Philip Z.,2024-09-10 02:20:36
Yelp,5,"Saw Childish Gambino here last week. I have a fair amount of social anxiety, so large groups usually put me off.. but everyone working here was really nice and helpful. Even the security guard poking around my purse and examining my feminine care products for drugs, was lovely in her efficiency. XD  Also the show was amazing. I would absolutely come back.",09/05/2024 23:21:27,Margaret V.,2024-09-05 23:21:27
Yelp,5,Went to see a NY Liberty Basketball Game as I love to see an event at Barclays Center it's an awesome venue.  Unfortunately my freakin team lost .......,08/25/2024 01:37:08,Heather R.,2024-08-25 01:37:08
Yelp,4,Came here for a concert. We accessed a lot a block away which was a 2 minute walk. Nice newer looking building that is labeled easily to find seats. We used the American Express entrance that is on the side of the building. Took us 30 seconds on the line which was awesome. American Express users also get 10% off on food and drinks when using your card. Brooklyn Boardwalk is like Amazon Fresh. You swipe your card and walk out with want you want. The few employees we encountered were friendly and helpful. Good first experience here.,08/18/2024 13:04:40,Andrew I.,2024-08-18 13:04:40
Yelp,5,"Janet mf Jackson!!! Had amazing seats. The staff were all over the place providing assistance to everyone. The spot of clean.  The lines moved so quickly, and there was plenty of parking around the area. The concert started on time and I had the BEST time of my freaking life. I love me some Janet!!!",08/08/2024 21:44:41,Cynthia R.,2024-08-08 21:44:41
Yelp,5,I was here for a Brooklyn nets vs Lakers mach it was probably the best basketball game I went to in my life,08/05/2024 22:19:46,Bennett H.,2024-08-05 22:19:46
Yelp,3,"First of all, I think they built this place for the elves. seating is horrible. If you not  outside row seat or no seat in front of you gonna be hurting I'm only5'3 and my knees were killing me at games very very, very uncomfortable seating and positioning    food and it is expensive drinks expensive  be a fool.  trying to drink. I rather be drinking  before I get there.",07/13/2024 01:56:39,Lisa T.,2024-07-13 01:56:39
Yelp,3,Interesting venue. Went for a Chris brown concert. It's sad that they give you everything in a cup and can't even drink water from a bottle. Staff was a bit rude and didn't clarify policy. Food of course is overpriced. The tickets were also overpriced and the stage set up obstructed higher views. Limited space to stand and very steep. I'd rather fly out and go to a different basketball venue since it was so cramped with many problems. Even the technicians increased the music volume so it was difficult to hear the performer's vocals.,06/20/2024 16:00:49,Dimpie S.,2024-06-20 16:00:49
Yelp,5,I enjoyed my New York trip so much was able to go to the Barclays center. Take some pictures. Eat some pizza and do some shopping. Can't wait till I come back again. Had a wonderful time.,06/11/2024 23:58:20,Yesijnia J.,2024-06-11 23:58:20
Yelp,1,"Went to Nicki Minaj concert in May, lines outside were chaotic and disorganized. Once inside, ushers kept seating us incorrectly, despite the seats clearly marked, and one gave me attitude. concession overpriced, seats very cramped, feeling like you will fall over in to row in front of you.  Everyone smoking weed in their seats, I'm pro weed but it's a little much. Nothing really redeeming about the venu. Nicki herself was great though",06/09/2024 23:52:36,Anonymous C.,2024-06-09 23:52:36
Yelp,5,Barclays center is great I went to Friday night smackdown and Monday night raw and I met pat macaffe and Micheal Cole and others I saw the rock and Cody Rhodes making a surprise return and jey uso yeet here are some pictures and videos so 5 stars,05/25/2024 13:30:59,Matt S.,2024-05-25 13:30:59
Yelp,5,Heard so much about this historic attraction in New York. Needed to visit real quick. The atmosphere was busy on the street. Just did a nice drive-by to view this amazing historical place.,05/21/2024 12:49:08,De'ja M.,2024-05-21 12:49:08
Yelp,2,"Hi, I attended the NY Liberty game last night, Monday 5/20. I was seated in section 230. First off, I was deeply disappointed in the fact of it was only two concession options available on the 2nd floor. I decided on Nathan's, and I might as well have put on an employee name tag. Basically, I did everything from gathering the food to checking it out in ( I guess new) check out system.  Yet that same system had the Audacity to have a tip option appear on the screen as though I had been served. To than bite into what was clearly not a Nathan hot dog as well as a stale bun. My friend had the nachos and said he would have been better off putting cheese on an office depot box. It's totally unacceptable and outrageous considering the price point. 7 dollars for a bottle of water that you clearly got the water from the tap. You guys got a real racket going, and as a consumer, I want you to know it's disgusting....fix it!",05/21/2024 09:34:18,Nathan J.,2024-05-21 09:34:18
Yelp,1,"This place is terrible . Payed almost 2000 plus for front row . Had to wait in cold.  doors said open at seven didn't open til 830 900. Very disorganized people pushing no organization. Finally get inside almost two hours after 7 and the security didn't know how to tell us to get to our seats. No Bathroom near front row had to climb a mountain everytime had to go to bathroom . There was no difference in cheap seats to expensive. If u want to be bullied or feel unsafe going to the bathroom or concession go to Barclay . Security was no good! The seats in the front row all though u may be standing some, you are seated like sardines! Terrible expierience !",05/13/2024 20:55:47,MiSa G.,2024-05-13 20:55:47
Yelp,4,"I always wanted to visit but never knew one day at my son's graduation I will end up here. I was way to emotional to enjoy this place lol..! I was way to focus on my son & feeling overwhelmed with joy. This is probably one of my proudest moments in life, I am glad after all we had been through I got to see this day & he got to graduate with honors !   As a student government President he was seating on the stage & looking at him up there my eyes were getting foggy with tears. This kid went through a lot as a kid, there was a time I thought it will never come but it did. I am gonna stop now, time to review this place lol..!   This place is huge, lots of exit. Obviously crowded. We were lucky that my parents were here to visit this place & experience this proudest moments with us. They loved it. My mom keeps saying can't believe how organized & clean this place is. The country we are from she doesn't get to see this type of stadiums!   The security in the front could be better organized but I don't blame them ! They are overwhelmed & tired probably. It's not easy to work on a place like this.   Maybe one day I will come back to watch a game or concert. Then I will be able to fully enjoy this place. I was just too busy with the graduation",05/04/2024 16:42:57,Rezwana N.,2024-05-04 16:42:57
Yelp,1,"Attention: JEFF GEWIRTZ - STOP AAPI hate at Barclay Center!   JOEL LEVY, AGM, told me to reach out to you.    I'm Taiwanese American.  Went to a Lakers Nets game yesterday with my daughter.  At the end of the game with less than 5 minutes left, descended down to the lower level to exit and stood behind seats watching the final couple minutes along with 15 other fans.  One female Barclay usher told everyone that as long as we stand behind seats we are good.  3 minutes later, another male usher comes back and says everyone needs to leave.  He then comes only to my daughter and me out of the entire other group of fans (none of whom were Asian American) and up to my face asking   ""DO YOU SPEAK ENGLISH?""  Joel was right there and all he said was the employee apologized - NO HE DIDN'T.   Racist and discriminatory comments should not be tolerated.    JOE TSAI - DO BETTER and perhaps ensure that even folks (including my 12 year old daughter) of the same descent as you are not being subjected to and protected from conditions based on their race and national origin.  Appalling, disappointing and should not be tolerated.  Didn't pay hundreds of dollars to be treated like trash.  STOP AAPI hate.  Sorry but no longer think highly of you.    LAKERS org would never condone this.    Jeannie - give me a call.",04/01/2024 13:03:59,T D.,2024-04-01 13:03:59
Yelp,2,"Went for Sixers nets game. 'Security' is extremely rude. Even when in your section if you're invited up to see players and coaches during shoot around and are having conversation not bothering anyone they threaten to call security to throw you out. No one is even there yet and you're dampening the fan experience. I'm specifically talking about the lady at the bottom of section 115 while I was getting an autograph with one of the players with some other fans she tried to get my fiancé kicked out for waiting for me at the end of the aisle. Literally 100 people total in the building at the time. Very disheartening. Meanwhile, in section 115 people were seat hopping all over the place and not sitting in the seats they bought and no one batted an eye. Maybe should tighten up security there and leave the people alone who paid to be in the section who just want to get a closer look at their favorite players",03/06/2024 04:22:47,Jen F.,2024-03-06 04:22:47
Yelp,4,"My first time coming here was for a comedy show and we arrived early enough where it was not crowded at the entrance gate and walking to our seat was not overwhelming.  As we circled the walkway for our seat section and food, it felt like a mall, with different shops and brightly lit.  The seats were comfortable and we had a good viewing angle.  Would come here for events again.",02/23/2024 12:08:36,Jody S.,2024-02-23 12:08:36
Yelp,4,"Surprise trip to NY included a trip to Brooklyn to catch the Nets play. I know when you think of NYC you think of Madison Square Garden but let me tell you the Barclay's Center did not disappoint! Who knew you could purchase tickets that grants you access to a separate entrance (my friend and thank goodness he did lol). We entered at the Qatar Airways Entrance right next to the AMEX entrance. Yes, if you're an AMEX cardholder they have an entrance just for us! They offer complimentary drinks and give you 10% off if you choose to use your card at the concessions.   Upon entering we went upstairs to Suite Level A, where we were greeted with a few friendly faces. They asked for our tickets and then we were given wristbands. The wristband gave us access to the 40/40 Club (If you're thinking Jay-Z you're right lol). All you can eat food was included in the ticket price and I have to admit they provide a smorgasbord of food. There literally was something available for every type of eater you can think of. You also don't have to worry about standing in long lines to purchase your drinks, as there is a fully stocked bar on this level with friendly bartenders. I can't remember the young man's name, but he was funny and was most definitely pouring drinks lol.   After experiencing this level of exclusivity at an NBA game it will be very hard for me to go to a game and just sit in the ""regular seats"" paying for overpriced concession stand food and drinks. From now on I need a wristband and access to the Suite Level :).",02/22/2024 16:35:59,Domonique S.,2024-02-22 16:35:59
Yelp,2,"I've been here a number of times now for concerts, and I have to say, each experience was killing me a little more inside. The staff, specifically the security leading us inside,  do not know what they are doing. There were three of them giving people different instructions. Who were we supposed to listen to?  My latest visit was for a Chinese concert, Joker Xue, over the weekend. The concert was supposed to start at 8 pm, but by then, 80% of the fans were still standing outside in the cold, waiting to get inside the building. They were not utilizing the other entrances until 8:00 PM sharp. That is ridiculous. So many people missed the beginning of the show despite arriving early, like my husband and I. They were extremely disorganized, and that is very disrespectful to both the performer and the fans.  After finally getting inside, they were giving out the light sticks inside. But despite entering from the entrance directly in front of one of the staff handing them out, he said, ""No, where did you come from? I'm not giving this to you. Go around the building. They are handing it out by other entrances."" What the hell is that?",02/21/2024 14:50:36,Betty Y.,2024-02-21 14:50:36
Yelp,3,"The process to get inside is so disorganized when you are entering. And the staff is rude, ruining the experience before you even get inside. Every staff I've encountered while there seemed to be having a bad day or just tired. Who knows? It's just a snarky response to whatever you ask. And even when directing you, if you don't know, the interaction with the staff sn't pleasant. Besides that, There's lots of nice food selection. They have access to a nice custom jersey, and the chairs are comfortable, but overall, I enjoyed the game while I was there.",02/20/2024 13:57:07,Jenn M.,2024-02-20 13:57:07
Yelp,4,I went here to watch a nets game as a bucks fan. The staff was nice and the usher made sure we were welcome there. We didn't try any food but I noticed they didn't have too many food stands so that was a little different. The stadium is beautiful from the inside and outside and would definitely go back for a game.,02/18/2024 20:03:13,Mary S.,2024-02-18 20:03:13
Yelp,5,"Had fun watching THE LOX and a few others, the drinks were good and our seats were perfect, bathrooms are VERY CLEAN!!",02/10/2024 21:40:44,Patricia L.,2024-02-10 21:40:44
Yelp,2,"Barclays Center is a soulless pretentious arena that does little to respect the customer. It's like a very bad image using filters to clean up it's poor picture quality. From its inception this George Foreman grill like structure has bullied it's way into the Brooklyn landscape laying waste to neighborhood buildings and businesses.  It has carried it's obnoxiousness into the way it treats customers and patrons of this lackluster arena. I like many other Brooklynites were initially excited to have an arena where we can comfortably travel to, enjoy and return home in a matter of minutes. However, upon opening Barclays has revealed itself as nothing but a money grab pickpocket lacking in charm and beauty as opposed to the Kings Theater also in Brooklyn.   Barclays was designed like a modern American airbus. Take your money, give you little as possible, get you in and get you out as soon as possible. I recently stopped by the box office to purchase tickets to a Nets game. I have never have felt so unwelcomed! I knock on the locked door and a security guard rudely questions why I was there. I asked if this was the box office and she says ""yeah"" and reluctantly lets me in.  I had to go through a metal detector and offload all my belongings before even getting to the window to even buy the tickets!  Don't understand why since the place appeared empty with the exception of the rude guard and three people behind the desk. Two of which were having a conversation and looked up at me and then looked away and continued their conversation. The third ticket salesperson had a friendlier demeanor so I purchased the tickets from her. She was really helpful and assisted me in choosing great seats. If it hadn't been for the tickets being a gift for my son's birthday and the help I needed choosing the seating, I wouldn't have bothered stepping foot in there! Sometimes buying online doesn't give you a true depiction of the seating or space and a real tangible salesperson can assist you much better.   The arena on GameDay wasn't as terrible as I remembered it. I was there for the 1st Nets game ever played there and used to go frequently to Nets games and other events from music concerts to wrestling events. The concessions however are still abysmal and has poor traffic flow unlike MSG. You have a sardine in a can feeling traversing the hallways in search of food. The food options are quite limited for sporting events and you have to decide beforehand to either get food before the event or just miss half of the event waiting online to buy food. Then also shuffling through a crowd to get back to your seat. Take a wrong turn in Barclays and their is an obnoxious air of exclusivity by staff if you mistakenly  wander into the section for luxury boxes. Buying merch at Barclays for a Nets game is the same as purchasing food. Get it before the game, don't get it at all or miss the entire game trying to give them more of your money. Barclays doesn't make it convenient to do anything there. They just want you to shut up, give them your money and get the F out!",01/26/2024 23:58:33,Wayfit L.,2024-01-26 23:58:33
Yelp,4,"Went here for Brooklyn Nets game, got VIP tickets which included food. There were metal detectors when you entered. Space is very big and however the food was mediocre. The game was good, we got front row seats!",01/11/2024 15:24:23,Chin T.,2024-01-11 15:24:23
Yelp,4,"Came for a Knicks vs Nets game. The stadium is easily accessible from trains and there's lots of food in the area.   There were lots of different concession stands in the stadium that provided  various kinds of food. We saw they even have jerk chicken available. It was so cool. We didn't have any, but I would try it.  Our seats were good. We had a good view of the game and were not in the nosebleed seats.   Staff were nice. One staff member working the main entrance let us skip the line because we had kids with us.   4 stars. Solid venue.",01/09/2024 20:38:16,Lauren O.,2024-01-09 20:38:16
Google,5,I went to the Brandy and Monica concert. Venue was great. I had good seats. Nice venue!,11/23/2025 13:15:46,Shavonne Myles,2025-11-23 13:15:46
Google,5,"Very enjoyable experience to see a concert. Clean, well organized, nice restrooms!",11/23/2025 13:05:50,Tracy Jordan,2025-11-23 13:05:50
Google,5,Excellent venue. Not too big not too small just the right size. Seats are comfortable and the amenities are good.,11/23/2025 01:51:56,Andreas Katsouris,2025-11-23 01:51:56
Google,2,There's no reason on God's green earth that the floor is sticky before a concert.,11/22/2025 20:51:48,Christine “Yoshi” Gaines,2025-11-22 20:51:48
Google,5,"🇺🇸 🎤 Truly an excellent time, great organization of the Venue, Barclays Center is the place to go‼️ Stevie Nicks put on a excellent performance and the seating/sound system were second to none. Once again 2 thumbs up 👍🏻 👍🏻 for an all star quality show. Love you BROOKLYN 😎 Bay Ridges Own!",11/22/2025 19:22:29,Raymond Fialo,2025-11-22 19:22:29
Google,5,Clean and accessible venue,11/22/2025 16:48:43,David Schoen,2025-11-22 16:48:43
Google,4,"A great place to enjoy a concert, but very difficult to find parking.",11/22/2025 14:50:27,carlos sanchez,2025-11-22 14:50:27
Google,5,Had a great time at the Brandy Monica concert.,11/21/2025 21:02:17,Paul Patera,2025-11-21 21:02:17
Google,5,"Amo , es de mis lugares favoritos",11/21/2025 20:44:04,Anyely R,2025-11-21 20:44:04
Google,5,"Great place to spend many hours, so beautiful",11/21/2025 09:30:29,Sukheja Roshan,2025-11-21 09:30:29
Google,5,I come here for concerts all the time and I just love the fact I don’t have to go all the way to MSG in the city to have a good time. I recently went to Kaytranada concert and had a blast!,11/20/2025 17:03:47,theodore nellis,2025-11-20 17:03:47
Google,1,"Entering building for check in was not good. Look I had nothing dangerous but I did have my Stanley cup with ice only as I have low iron. Now the lady with braids already seemed she was not having a good day. She tells me I had to throw it away with saying I can leave it somewhere to pick later. I don’t understand there is an issue but it ok. She does not give clear instructions she was already loud and rude. I asked again can I leave it somewhere to pick up she said yes check it in I asked my sister to check as she crossed over. She yelled you can not do that needs to go to scanner I said no problem the she said you have to throw it away I said the ice I use it as my iron is low to chew. So if checked in and I feel unwell my sister can grab ice for me to chew. I mean no area to get ice without being on line. So I tossed the ice out and everyone saw and then a short black female told her more than once don’t argue she just kept being unprofessional. To a point I asked are you ok. She yelled at me to empty my pockets I said nothing is there she already yelled one at time no one did anything. Well I cross over. A tall black man with dreads was listening for a bit. The short black lady lies and says these two have an nasty attitude. Which wasn’t true cause my sister didn’t even talk. She just looked fyi the other lines not moving. Once we was with the tall black guy with dreads very nice guy. He said sorry we explained what happened I said look at the camera. Now  when I get to my seats the girl next to me a is like me and got hot slight faint thank goodness I carry ice packs which I put on her now if I had my ice medical team and a wheel chair would not be necessary . I think you guys need to figure out things for people who need certain things for a G-D forbid situation. We are human some can not take much heat some may have other situations. There is no reason to be that nasty and to lie be disrespectful  they don’t know everyone’s health issues. If they have this attitude, they do not belong to be in the public view or be within customer service field. Overall the place is amazing clean other staff was great they deserve the 5 star",11/20/2025 04:55:33,b k,2025-11-20 04:55:33
Google,5,"Toda una experiencia ver un partido de la NBA, no es la afición más animosa, pero vale la pena vivirlo",11/20/2025 01:20:08,José Manuel Martín Martín,2025-11-20 01:20:08
Google,5,"Went for a concert the other week, very organized and great experience! Great team working there.",11/19/2025 05:41:54,Eli,2025-11-19 05:41:54
Google,5,Went for a event in Events Center.  Gorg space .  Had a private Dinner.,11/18/2025 13:05:39,The Wine Suite LLC,2025-11-18 13:05:39
Google,5,"Saw the Kaytranada + Justice show.
Easy venue to navigate. Super accessible",11/17/2025 13:13:22,zachary hassan,2025-11-17 13:13:22
Google,1,"No es mi caso pero, si eres fumador, deja el o los mecheros en la calle a buen recaudo donde nadie te lo coja, que los de dentro te lo tiran por seguridad y no te los devuelven, no se entiende por qué no los dejan en una caja para ser devueltos. Partido al que vas, partido que te dejan sin mecheros, parece que los donan.",11/17/2025 02:18:02,Charlee Romero García,2025-11-17 02:18:02
Google,4,Typical indoor venue. Updated food and drink stations. Comfortable seating although narrow accessibility.,11/16/2025 17:14:27,Christopher McKee,2025-11-16 17:14:27
Google,4,looks like a boat but it a great addition to BK,11/16/2025 05:42:00,Aldo Bueno,2025-11-16 05:42:00
Google,5,"Went to my first Nets game last week, was impressed with how easy Barclays center was to get to. Felt like a very modern arena with all the necessary amenities and a bustling downtown area surrounding it. If only the Nets actually put up a fight in the game it would have been a perfect experience!",11/15/2025 20:54:50,Logan Hedrich,2025-11-15 20:54:50
Google,5,Amazing Time Impala concert,11/15/2025 19:35:10,Sabrina Delprat,2025-11-15 19:35:10
Google,5,Barclays Center is amazing growing up in Brooklyn its great to see the borough really shine amazing seats great game got to meet great yankees GM Brian Cashman and NYJ CB Sauce Gardner awesome experience,11/14/2025 20:38:42,Johnny and Shannon Pena,2025-11-14 20:38:42
Google,4,Good!! Need to be better with expediting entry. Sound quality is ok,11/14/2025 18:12:18,Veronica Elaine,2025-11-14 18:12:18
Google,5,Increíble experiencia de baloncesto aunque fue en pretemporada era la primera vez y todo alrededor del partido. Es espectacular desde los shows entre tiempos hasta el estadio en sí,11/14/2025 16:44:21,Fran Jimenez,2025-11-14 16:44:21
Google,5,Such a great experience for my first time. Everyone was nice. The lines weren’t bad. It was a quick process getting to our seats. Great view to the court.,11/12/2025 16:30:45,Brittany Mcnabb,2025-11-12 16:30:45
Google,5,Muy bacano tener la experiencia de disfrutar un partido de la NBA,11/12/2025 13:43:02,CRISTINA CHICA GOMEZ,2025-11-12 13:43:02
Google,5,"Ver un partido de la NBA es el máximo para los amantes del deporte.
Este pabellón y el show time 🇺🇲 increíble.
Come on Nets 💪💪💪",11/12/2025 13:06:31,Vicen Fernández,2025-11-12 13:06:31
Google,5,"Toute simplement génial.
À faire tant pour l’ambiance que l’´infrastructure que le jeu",11/12/2025 07:30:06,Philippe Rigollier,2025-11-12 07:30:06
Google,5,"Sensacional, fácil acesso via Metrô, muitas opções de comida e lojas ao redor da arena. O jogo da NBA foi muito animado, muita interação com o público, a arena é moderna muito confortável e segura",11/12/2025 03:37:02,André C.,2025-11-12 03:37:02
Google,4,Caught a nets game beautiful arena nice and clean,11/11/2025 14:25:14,Taron,2025-11-11 14:25:14
Google,5,Una de las mejores experiencias de mi vida. Es muy entretenido ya que quando no juegan hai shous. Ademas en  el prepartido pudimos ver a los jugadores y hacernos fotos,11/10/2025 22:04:40,Marilén Truyols Hernández,2025-11-10 22:04:40
Google,5,Temple des Brooklyn Nets,11/10/2025 21:56:49,Luigi Benedetti,2025-11-10 21:56:49
Google,4,"e basketball stadium is an incredible place to experience the excitement of the game. As soon as you walk in, you can feel the energy and passion of the fans. The design of the arena is modern and comfortable, offering great visibility from every seat. The lights, the music, and the crowd create an unforgettable atmosphere that keeps you on the edge of your seat. Whether it’s a close match or a big championship, the stadium comes alive with emotion. It’s not just a place to watch basketball — it’s a place to feel the spirit of the sport and share it with thousands of others.",11/10/2025 20:08:11,Sylvain Tour,2025-11-10 20:08:11
Google,4,"7️⃣ / 🔟

Hello, we were here when we visited New York.

That was my first live basketball game and even though I don't really like basketball, I actually really enjoyed it here.

We had a lot of fun here.

Very nicely set up, good value for money, friendly staff and a first class atmosphere, what more could you want?

It was definitely worth it.

Feel free to come here.

See you next time.

✌🏻✌🏻✌🏻",11/10/2025 20:00:03,Team Shadowclaw,2025-11-10 20:00:03
Google,5,Esperienza super! Struttura super servita  e ben organizzata.,11/10/2025 17:03:33,Elisa A,2025-11-10 17:03:33
Google,5,Great venue and the nets game was very enjoyable and entertaining,11/10/2025 16:16:04,Andrew G Smith,2025-11-10 16:16:04
Google,1,"There are parts of this venue where the sound quality is so muffled because of the poor acoustics that its unlistenable, mainly the upper level on the sides. In addition, Ticketmaster will sell tickets to seats where you can't even see the stage. These reasons make this one of the worst venues in NY. It's inexcusable considering it was built so recently. Avoid attending a show here at all costs, if you can.",11/10/2025 13:42:12,Jonathan Ross,2025-11-10 13:42:12
Google,5,Le complexe est immense mais plutôt facile de se repérer. Les hôtes et hotesses sont très aimables.,11/10/2025 07:05:26,Fleur Petit,2025-11-10 07:05:26
Google,5,"Had an awesome experience! Went to watch Tame Impala on 11/1 and the sound quality was amazing, the crowd's energy could have powered all of New York!",11/10/2025 06:11:53,Jared Avila,2025-11-10 06:11:53
Google,4,"Bel endroit et facile d'accès, grosse ambiance",11/10/2025 00:54:22,Regis Dumont,2025-11-10 00:54:22
Google,5,"I’ve done college graduations in the Barclays but never experienced the center for concerts. Went to see KAYTRANADA X JUSTICE and it was great! Quick and smooth to get inside, all the workers were friendly and efficient. The workers were very polite especially when it came to people constantly blocking the stairs, they would tap someone lightly and let them know to keep the area clear. All in all, it was a great experience.",11/09/2025 18:54:28,Kim,2025-11-09 18:54:28
Google,5,"Bien desservi sur Brooklyn.
Enceinte sportive grande capacité impressionnante",11/09/2025 18:43:21,Aurelien PARENT,2025-11-09 18:43:21
Google,5,"I’ve been here for more shows and games than I can count including Nets and Liberty games and Justice featuring Kaytranada last night. The arena is on a smaller footprint than most so you can get around it pretty quickly and the food options are above average.

The staff and security are always super helpful as well.",11/09/2025 14:53:12,Stinson Parks III,2025-11-09 14:53:12
Google,5,"this location is super convenient to travel to, and has great sound effects! You can drive, which there is numerous options for parking lots available in the area, or can take public transportation. My brother and I took the subway and it was a brief five minute walk directly to the location. they have a wide variety of basketball games available, concerts, and other events throughout the year. Love it!",11/08/2025 20:25:31,Syd Ball Wini,2025-11-08 20:25:31
Google,5,"Came here for a weekend concert, and other than some mild confusion on where to wait to enter (we lined up in one location for an hour only to be told another location was the actual entrance), I’d say the concert experience itself here was pretty nice. Met some cool people and managed to get a truly sick spot. It was a night I’ll never forget.

Oh, and another thing is that this place can be a disaster to get out of after a full capacity event, so if you’re planning on coming here, definitely know which train you’re getting back on when the event is done. To be honest, I’d even leave the event early if you can. The subway and main lobby area get packed.",11/08/2025 17:13:58,Minespidur,2025-11-08 17:13:58
Google,3,The food at this location is horrible. The USB area food is more appealing and the ambiance.,11/08/2025 14:17:46,Trisha Goodridge,2025-11-08 14:17:46
Google,1,"If you and your family want to smell weed this is the place to go!

As soon as the event began the smoke was overflowing. We were forced to leave our section and stand to avoid any smoke inhalation.  So if you’re planning on bringing your family here for any concert think twice.

It was multiple people with their kids faces covered to protect them from the smoke .

Never again!",11/08/2025 10:24:20,Adeline Annarumma,2025-11-08 10:24:20
Google,5,"A vivre. Chouette ambiance.
Très facile d'acces",11/08/2025 04:32:45,roux lucile,2025-11-08 04:32:45
Google,5,"Amazing event space and Arena, with real character. Barclays ownership is doing a great job with renovations to make the experience feel unique in every part of the arena.",11/07/2025 20:40:03,Nate Kamer,2025-11-07 20:40:03
Google,5,"Great arena for concerts and games. Lines for food were long, but the sound and atmosphere were excellent.",11/07/2025 19:19:05,Bishnu Naiser,2025-11-07 19:19:05
Google,4,Fun place to see a show. Easy to get to by train,11/07/2025 00:46:03,Chris L,2025-11-07 00:46:03
Google,5,Amazing venue. I'm impressed every time I go.   Staff is amazing too.,11/06/2025 22:09:36,Oscar “Kokito” Gonzalez,2025-11-06 22:09:36
Google,5,Saw Tame Impala here last week! Mad they took my lighter but left everything else in my purse and asked if when I got out if I could grab from the confiscated pile and they said no :(,11/06/2025 20:30:25,Lady Gigglegoose,2025-11-06 20:30:25
Google,4,It's okay at best. Visiting from Toronto so we stayed in Manhattan which makes for a challenging too and from. Subway is okay going but I would suggest a Uber back for night games.,11/05/2025 17:56:48,Frank Alviano,2025-11-05 17:56:48
Google,5,"First time visiting, easy to navigate through the bldg. Great seats, great game",11/05/2025 12:56:40,T Jefferson,2025-11-05 12:56:40
Google,4,"Good venue
Food too expensive so eat before",11/05/2025 08:52:47,Ola Lilja,2025-11-05 08:52:47
Google,4,"Great venue. Very open, organized. Security checkpoint was thorough but not aggravating.  Lots of concessions. Easy to find seats.
Upper tiers are a bit ""nosebleedy"" recommend sitting as low as possible in the 200's for a concert.
Have been to 2 shows here this season and the sound was great for the main acts, but WAY too loud for both openers, cacophonous even from the concessions. (Not just noisy, but NOISE, which felt like poor sound-mixing)
Merch was not as readily available in all areas, (I think it's in one or 2 dedicated spots), which was helpful for not having ridiculous lines through walking areas, but also made it hard to actually shop for band merchandise.
Also Parking in this area is a pain.
But the shows themselves were great and the venue is beautiful.",11/05/2025 06:57:03,Corissa Mattis,2025-11-05 06:57:03
Google,5,John legend show was great!!!,11/05/2025 05:20:02,Nikki S,2025-11-05 05:20:02
Google,5,Lovely Sports Arena in Brooklyn New York. Not as big as MSG. It's easy to travel by public transportation then by car. Traffic is terrible in Brooklyn,11/05/2025 00:45:17,Rodney Young,2025-11-05 00:45:17
Google,5,"Location, accessible, maintenence, staff. Really a good experience.",11/05/2025 00:33:40,Francisco Márquez,2025-11-05 00:33:40
